LAB;GRUPO;CODIGO;CODBARRA;DETALLE;COSTO;MARGEN;PRECIO;PCADENA;POFERTA;STOCK;DESCUENTO;PRINCIPIO_ACTIVO;CV_SKU
UNILEVER;;286164;7791293020099;LE SANCY AC.ALM.90GR.;453.78;57.33;850;0.0;0.0;71.0;No;;
UNILEVER;;286077;7791293020082;LE SANCY AC.ALM.90GR.3UN. 259115 [ 30754 ];1500.0;11.48;1990;2890.0;0.0;1.0;Si;;259115
UNILEVER;;286205;7791293051833;LE SANCY JABON 120 GR ACEITE DE ALMEDRAS;798.32;42.16;1350;0.0;0.0;24.0;Si;;
UNILEVER;;286204;7791293051895;LE SANCY JABON 120 GR ROSAS FRANCESAS;798.32;42.16;1350;0.0;0.0;24.0;Si;;
UNILEVER;JABONES ADULTOS;286078;7791293028286;LE SANCY KARITE &VERBENA.90GR.3UN. 281954 [ 41375 ];798.32;85.37;1800;2890.0;0.0;27.0;Si;;281954
UNILEVER;;286079;7791293036687;LE SANCY KARITE Y VERBENA [ 49390 ];635.0;31.01;990;0.0;0.0;0.0;Si;;
UNILEVER;;286199;7791293051819;LESANCY JABON BARRA X3;2050.0;34.86;3290;0.0;0.0;6.0;Si;;
UNILEVER;;286080;7805000322601;LINIC PACK .SH.CABELLO GRASO 350ML [ 40152 ];3890.0;53.19;6900;0.0;0.0;0.0;Si;;
UNILEVER;SHAMPOO CAPILAR;286081;7805000161484;LINIC SH.VIT.E.GRASO 350ML 262761 [ 4414 ];1830.53;37.23;2990;3190.0;0.0;0.0;Si;;262761
UNILEVER;;286082;7702031563327;LISTERINE COOL MINT X 180 ML ZERO ALCOHOL [ 52372 ];950.0;57.51;1790;0.0;0.0;15.0;Si;;
UNILEVER;;286152;7805000322618;PACK LINIC SH CAB  SECO;3890.0;49.06;6900;0.0;0.0;0.0;Si;;
UNILEVER;;286198;7809536100733;PARATI APOSITO TALLA UNICA X 20;2590.0;39.52;4300;3190.0;0.0;6.0;No;;
UNILEVER;;286200;7891150101722;PEPSODEMT KIDS FRUTA 90GR;1670.0;40.39;2790;0.0;0.0;2.0;Si;;
UNILEVER;;286083;7805000311322;PEPSODENT 90G ANTI-CARIES [ 50092 ];910.0;10.81;1200;0.0;0.0;1.0;Si;;
UNILEVER;CEPILLOS DENTALES;286084;7805000116408;PEPSODENT CEP MINIP.U/SUAVE [ 21349 ];3030.0;37.56;4960;5890.0;0.0;2.0;Si;;
UNILEVER;;286178;7805000322960;PEPSODENT CEP PROT X 4;2389.0;30.15;3700;0.0;0.0;0.0;No;;
UNILEVER;;286085;8714100190128;PEPSODENT CEP WHITENING MEDIO [ 39163 ];3818.0;30.52;5930;6490.0;0.0;0.0;Si;;
UNILEVER;;286166;7805000323165;PEPSODENT CEPILLOTRIP D-FENSE X 1;378.0;60.06;720;0.0;0.0;0.0;No;;
UNILEVER;;286181;7805000180874;PEPSODENT CR DENTAL XTRA WHITENING 90 GR;764.66;27.42;1160;0.0;0.0;2.0;No;;
UNILEVER;PASTA DENTALES;286086;7805000144128;PEPSODENT CR.130GR.2UN.265954 [ 11029 ];2060.0;15.04;2820;3690.0;0.0;1.0;Si;;265954
UNILEVER;PASTA DENTALES;286087;7805000172497;PEPSODENT CR.TRIPLE.3X2.90GR. [ 28738 ];2720.0;37.48;4450;3890.0;0.0;5.0;Si;;
UNILEVER;PASTA DENTALES;286088;8712561056625;PEPSODENT CR.W.NOW GOLD.75ML [ 33284 ];1710.0;37.11;2790;3290.0;0.0;0.0;Si;;
UNILEVER;;286089;7805000180904;PEPSODENT CR.XTRA WHIT.130GRS 3.2UN. [ 30411 ];3758.0;30.14;5820;5590.0;0.0;1.0;Si;;
UNILEVER;PASTA DENTALES;286090;7805000180898;PEPSODENT CR.XTRA WHIT.90GR.3UN.  85948 [ 32396 ];2200.0;42.28;3730;4290.0;0.0;4.0;Si;;
UNILEVER;;286201;8720181156267;PEPSODENT INST PAST DENT 75GR;1980.0;35.39;3190;0.0;0.0;3.0;Si;;
UNILEVER;;286202;8720181156243;PEPSODENT INT PAST SALU;1980.0;35.39;3190;0.0;0.0;3.0;Si;;
UNILEVER;;286091;8717163648230;PEPSODENT INT. PAS. COCO98G [ 49201 ];1201.0;25.25;1790;2990.0;0.0;0.0;Si;;
UNILEVER;;286092;8717163648254;PEPSODENT INT.PAS.HERB96G [ 49096 ];1201.0;25.25;1790;2990.0;0.0;0.0;Si;;
UNILEVER;;286093;8710908823435;PEPSODENT INT.RESIS.128G [ 49091 ];1201.0;25.25;1790;2990.0;0.0;1.0;Si;;
UNILEVER;;286151;8720181040689;PEPSODENT INTEGRAL CARBON;1990.0;49.91;3550;0.0;0.0;0.0;Si;;
UNILEVER;;286143;7805000311353;PEPSODENT PAST ANTI CARIES 130 GR 3X2;3075.0;22.98;4500;5790.0;0.0;0.0;Si;;
UNILEVER;;286203;7891150094802;PEPSODENT PAST TRIP 90GR;1000.0;42.02;1690;0.0;0.0;5.0;Si;;
UNILEVER;;286179;7805000323479;PEPSODENT PASTA TRIP X 2;1943.0;30.18;3010;0.0;0.0;0.0;No;;
UNILEVER;;286177;7805000311346;PEPSODENT PROT ANTI CARIES 130 GR;1025.0;35.27;1650;0.0;0.0;0.0;No;;
UNILEVER;;286163;7891150090231;PEPSODENT TRIPLE ACCION 90 GR;780.0;34.67;1250;0.0;0.0;4.0;No;;
UNILEVER;;286165;7805000180881;PEPSODENT XTRA WHIT PASTA 130 GR;731.0;49.44;1300;0.0;0.0;0.0;No;;
UNILEVER;CREMA DE BELLEZA;286094;7501056330330;PONDS BIO-HYDRATANTE 100G [ 13096 ];2170.0;41.35;3650;6790.0;0.0;0.0;Si;;
UNILEVER;CREMA DE BELLEZA;286095;7501056330378;PONDS BIO.LOC.DUAL 200 ML [ 33189 ];2170.0;41.35;3650;4390.0;0.0;0.0;Si;;
UNILEVER;CREMA DE BELLEZA;286096;7501056330491;PONDS CR. REJUVENESS 100GR [ 10806 ];2200.0;39.42;3650;6890.0;0.0;0.0;Si;;
UNILEVER;CREMA DE BELLEZA;286097;7501056320133;PONDS CR.C 100GR.LIMPIEZA [ 4303 ];2965.0;21.59;4290;6790.0;0.0;0.0;Si;;
UNILEVER;;286098;7791293039015;REPUESTO SEDAL AC. BOMBA ARGAN 300 ML [ 51940 ];580.0;43.44;990;0.0;0.0;0.0;Si;;
UNILEVER;;286161;7506306214972;REXONA CLI DESSP CLASS 150;2535.0;32.27;3990;0.0;0.0;3.0;No;;
UNILEVER;;286162;7506306214989;REXONA CLI.DESP.CLASS.150ML;2497.0;51.78;4510;0.0;0.0;0.0;No;;
UNILEVER;;286159;7891150064300;REXONA CLI.DESP.DRY 150 ML;3510.0;41.25;5900;0.0;0.0;0.0;No;;
UNILEVER;DESODORANTES CORPORALES;286103;79400052919;REXONA CLIN CLEAN 48 GR BARRA;2990.0;39.63;4950;6990.0;0.0;9.0;Si;;
UNILEVER;DESODORANTES CORPORALES;286110;79400110695;REXONA CLINICAL CLEAN SCENT 78 GR;2990.0;49.15;4950;6990.0;0.0;25.0;Si;;
UNILEVER;;286099;7791293040103;REXONA CLINICAL MEN SPORT STRENGTH 387633 [ 53311 ];1990.0;42.73;3380;3990.0;0.0;0.0;Si;;387633
UNILEVER;;286100;7791293040110;REXONA CLINICAL SP EXTRA DRY 110ML [ 53162 ];2025.0;45.24;3500;3990.0;0.0;1.0;Si;;
UNILEVER;;286208;75062927;REXONA DEO BARRA MUJER AP 45 GR POWDER;1504.0;42.48;2550;0.0;0.0;10.0;Si;;
UNILEVER;;286207;7791293049533;REXONA DEO SPRAY MUJER 150 ML COTTON DRY;1588.0;56.11;2950;0.0;0.0;12.0;Si;;
UNILEVER;;286192;7791293044453;REXONA EFFIC TALCO SP FRESH 150 ML;5400.0;31.5;8450;0.0;0.0;1.0;No;;
UNILEVER;;286160;7891150068735;REXONA ME.CLI.DESP.SPO 150;2497.0;53.75;4510;0.0;0.0;0.0;No;;
UNILEVER;;286216;75076320;REXONA MEN DEO BARRA AP 45 GR INVISIBLE;1504.2;35.2;2420;0.0;0.0;10.0;Si;;
UNILEVER;;286209;75076337;REXONA MEN DEO BARRA AP 45 GR V8;1504.2;39.12;2490;0.0;0.0;10.0;Si;;
UNILEVER;;286210;75076313;REXONA MEN DEO BARRA AP 45 GR XTRACOOL;1504.2;39.12;2490;0.0;0.0;10.0;Si;;
UNILEVER;;286206;7791293022567;REXONA MEN DEO SPRAY 150 ML V8;1588.0;56.11;2950;4190.0;0.0;8.0;Si;;
UNILEVER;DESODORANTES CORPORALES;286105;7791293022635;REXONA MEN DES SP INVISIB 72H 150ML;1575.0;57.4;2950;2690.0;0.0;17.0;Si;;
UNILEVER;;286101;7791293023175;REXONA MEN DES.SP.FUTBOL FANAT.150ML 290877 [ 40236 ];1700.0;13.69;2300;4190.0;0.0;0.0;Si;;290877
UNILEVER;DESODORANTES CORPORALES;286102;75024956;REXONA MEN DES.STICK V8 50GR 254958 [ 32967 ];1726.0;52.43;3080;4290.0;0.0;1.0;Si;;254958
UNILEVER;DESODORANTES CORPORALES;286104;79400300546;REXONA MEN.DES.CR.CLIN.SPORT STREN.48GR 269242 [ 29140 ];2965.0;40.29;4950;6990.0;0.0;19.0;Si;;269242
UNILEVER;DESODORANTES CORPORALES;286106;75038687;REXONA MEN.DES.STK.A.P.E.COOL 50GR [ 37995 ];1726.0;49.96;3080;4290.0;0.0;0.0;Si;;
UNILEVER;DESODORANTES CORPORALES;286107;75028978;REXONA MEN.DES.STK.INV.50GR [ 15708 ];3060.0;44.46;4920;4290.0;0.0;3.0;Si;;
UNILEVER;;286108;75053475;REXONA WOM.BARRA INV.50GR [ 36096 ];3060.0;91.25;4950;4290.0;0.0;18.0;Si;;
UNILEVER;DESODORANTES CORPORALES;286109;79400052926;REXONA WOM.DES.CR.CLIN.48GR 276761 [ 15659 ];2990.0;35.45;4950;6990.0;0.0;16.0;Si;;276761
UNILEVER;DESODORANTES CORPORALES;286111;79400301161;REXONA WOM.DES.CR.CLIN.E.DRY 48GR 269241 [ 29933 ];2500.0;63.29;4990;6990.0;0.0;15.0;Si;;269241
UNILEVER;;286112;79400476692;REXONA WOM.DES.CR.CLIN.STRESS CONT.48GR 269242 [ 40290 ];3184.87;46.23;5450;6990.0;0.0;13.0;Si;;269242
UNILEVER;DESODORANTES CORPORALES;286113;79400301895;REXONA WOM.DES.CR.CLIN.U.FRESH 48GR [ 33275 ];1184.0;275.45;5290;6990.0;0.0;2.0;Si;;
UNILEVER;DESODORANTES CORPORALES;286114;7791293004310;REXONA WOM.DES.SP.A.EMOTION 175ML [ 24948 ];1588.23;68.41;2990;4190.0;0.0;12.0;Si;;
UNILEVER;;286115;7791293032481;REXONA WOM.DES.SP.INVISIBLE 150ML  276564 [ 36256 ];1588.23;62.21;2990;4190.0;0.0;19.0;Si;;276564
UNILEVER;;286116;7791293027074;REXONA WOM.DES.SP.POWDER DRY 175ML 277101 [ 35421 ];1770.0;8.72;2290;4190.0;0.0;1.0;Si;;277101
UNILEVER;DESODORANTES CORPORALES;286117;75029982;REXONA WOM.DES.STK.A.EMOTION 50GR [ 23533 ];1504.2;65.63;2990;4190.0;0.0;15.0;Si;;
UNILEVER;DESODORANTES CORPORALES;286118;78004498;REXONA WOM.DES.STK.BAMBO 50GR  85821 [ 4333 ];2150.0;87.86;3910;4190.0;0.0;10.0;Si;;
UNILEVER;DESODORANTES CORPORALES;286119;7805000784027;REXONA WOM.DES.STK.POWDER 50GR [ 4337 ];3060.0;53.41;4920;4190.0;0.0;6.0;Si;;
UNILEVER;;286190;7791293038254;REXONAB CLIN DES SP 55 ML MINI;1970.0;45.03;3400;4290.0;0.0;2.0;No;;
UNILEVER;;286191;7791293044460;REXONAS EFFIC TALCO SP 150 ML;4890.0;45.21;8450;0.0;0.0;2.0;No;;
UNILEVER;;286174;7793008019008;ROBY GEL EXTRA FUERTE 150 GR;1545.0;50.12;2760;0.0;0.0;0.0;No;;
UNILEVER;;286175;7793008018995;ROBY GEL FUERTE 150 GR;1545.0;50.12;2760;0.0;0.0;0.0;No;;
UNILEVER;;286176;7793008018988;ROBY GEL HUMEDO 150 GR;1545.0;50.12;2760;0.0;0.0;0.0;No;;
UNILEVER;;286120;7791293036335;SEDAL AC.CO-CREA.BOMBA ARGAN 340ML [ 39802 ];119.15;1517.12;2290;2990.0;0.0;0.0;Si;;
UNILEVER;BALSAMO/ACOND.CAPILAR;286121;7791293008677;SEDAL AC.CO-CREA.LISO PERFEC 350ML [ 13200 ];930.0;76.2;1950;2990.0;0.0;0.0;Si;;
UNILEVER;BALSAMO/ACOND.CAPILAR;286122;7791293011172;SEDAL AC.CO-CREA.RECONS.INST.340ML [ 14454 ];930.0;79.81;1990;2990.0;0.0;0.0;Si;;
UNILEVER;BALSAMO/ACOND.CAPILAR;286123;7791293031026;SEDAL AC.CO-CREA.RIZOS DEFINIDOS 340ML [ 34424 ];930.0;121.38;2450;2990.0;0.0;3.0;Si;;
UNILEVER;BALSAMO/ACOND.CAPILAR;286124;7791293015569;SEDAL AC.PUREZA REFRES. 340ML [ 26601 ];513.0;717.4;4990;2990.0;0.0;0.0;Si;;
UNILEVER;BALSAMO/ACOND.CAPILAR;286125;7791293010724;SEDAL AC.SOS CERAMIDAS 350ML [ 14121 ];930.0;79.81;1990;2990.0;0.0;0.0;Si;;
UNILEVER;;286195;7791293051468;SEDAL ACO LUMIN IV 340 ML;1500.0;63.7;2700;0.0;0.0;6.0;No;;
UNILEVER;;286156;7791293045962;SEDAL ACO REST INST;1500.0;62.06;2700;0.0;0.0;6.0;Si;;
UNILEVER;;286168;7891150092198;SEDAL CAR LOC PREB+BIO100;4160.0;50.09;7430;0.0;0.0;1.0;No;;
UNILEVER;;286153;7791293046464;SEDAL CARE ACO COLAGENO  340 ML;1500.0;64.53;2700;0.0;0.0;6.0;Si;;
UNILEVER;;286180;7791293051482;SEDAL CR PEI GLYCOL+VIT C 300ML;1300.0;68.61;2500;0.0;0.0;8.0;No;;
UNILEVER;TRATAMIENTO CAPILAR;286126;7501056340131;SEDAL CR.PEINAR RIZOS OBE.300ML [ 13202 ];1890.0;45.78;3270;2990.0;0.0;0.0;Si;;
UNILEVER;;286196;7791293050560;SEDAL CRRM PEINAR RIXOS DEFDIN 300 ML;1300.0;61.6;2500;0.0;0.0;1.0;No;;
UNILEVER;;286197;7891150099920;SEDAL NASC LUMINOUS UV 300 GR;1800.0;39.59;2990;0.0;0.0;1.0;No;;
UNILEVER;;286169;7891150099906;SEDAL SER LUMIN UV 110 ML;3844.0;50.18;6870;0.0;0.0;1.0;No;;
UNILEVER;;286127;7791293036311;SEDAL SH BOMBA ARGAN 340ML [ 49209 ];1515.0;35.9;2450;2990.0;0.0;0.0;Si;;
UNILEVER;;286154;7791293047881;SEDAL SH BOMBA COCO 340 ML;1605.0;34.21;2450;0.0;0.0;2.0;Si;;
UNILEVER;;286148;7791293040844;SEDAL SH BOMBA DETOX 340 ML;1252.0;64.44;2450;0.0;0.0;0.0;Si;;
UNILEVER;;286194;7791293051420;SEDAL SH LUM GLY 190ML;1180.0;41.72;1990;0.0;0.0;1.0;No;;
UNILEVER;;286155;7791293045764;SEDAL SH REST INST 340 ML;1252.0;57.64;2450;0.0;0.0;2.0;Si;;
UNILEVER;;286128;7791293030876;SEDAL SH.CO-CREA.REST.INST.340ML [ 34984 ];930.0;79.81;1990;2990.0;0.0;0.0;Si;;
UNILEVER;;286129;7791293030883;SEDAL SH.CO-CREA.RIZOS DEF.340ML 254002 [ 34425 ];930.0;79.81;1990;2990.0;0.0;0.0;Si;;254002
UNILEVER;SHAMPOO CAPILAR;286130;7791293008639;SEDAL SH.LISO PERFECTO 350ML [ 13195 ];930.0;79.81;1990;2990.0;0.0;0.0;Si;;
UNILEVER;SHAMPOO CAPILAR;286131;7791203015446;SEDAL SH.PUREZA REFRESCANTE 340ML [ 26642 ];513.0;275.12;2290;2990.0;0.0;0.0;Si;;
UNILEVER;SHAMPOO CAPILAR;286132;7791293003290;SEDAL SH.SOS CERAMIDAS 350ML [ 4495 ];119.15;1517.12;2290;2990.0;0.0;0.0;Si;;
UNILEVER;;286133;7500435020077;SH H&S ALIVIO REFRESCANTE 180 ML [ 51870 ];1190.0;34.17;1900;1090.0;0.0;0.0;Si;;
UNILEVER;;286134;7500435020169;SH H&S HUMECTACIàN 375ML [ 52012 ];2300.0;9.24;2990;0.0;0.0;2.0;Si;;
UNILEVER;;286135;7500435019958;SH H&S LIMPIEZA RENOVADORA 180 ML [ 51868 ];1190.0;40.53;1990;2590.0;0.0;0.0;Si;;
UNILEVER;;286136;7500435148061;SH H&SH DERMOSENSITIVE 357 ML  383429 [ 52013 ];2420.0;38.55;3990;5690.0;0.0;6.0;Si;;383429
UNILEVER;;286137;7791293046372;SH SEDAL 340 ML AC HIALURONICO + VIT [ 54495 ];1490.0;52.28;2700;0.0;0.0;10.0;Si;;
UNILEVER;;286138;7791293046402;SH SEDAL 340 ML COLAGENOM+ VIT [ 54496 ];1500.0;59.78;2700;0.0;0.0;6.0;Si;;
UNILEVER;;286139;7791293045771;SH SEDAL 340 ML RIZOS DEFINIDOS [ 54494 ];1500.0;66.22;2700;0.0;0.0;11.0;Si;;
UNILEVER;;286150;7702006404013;SH SEDAL CELULAS MADRE 340 ML;1500.0;54.35;2700;0.0;0.0;13.0;Si;;
UNILEVER;;286167;7791293049731;SH SEDAL PROBIOTICOS + BIOTINA 340 ML;1490.0;38.18;2450;0.0;0.0;0.0;No;;
UNILEVER;;286146;7791293044491;TALCO REXONA EFFICIENT 200GR CON UN 11 5830115830114 DESCUENTO TALCO REXONA EFFI;1924.39;65.97;3800;0.0;0.0;0.0;Si;;
UNILEVER;;286193;7500435234368;TAMPAX PEARL 16 ABS;3380.0;30.03;5230;0.0;0.0;2.0;No;;
UNILEVER;;286145;20800600347;TAMPAX SUPER PLUS X 10;2183.0;30.11;3380;3790.0;0.0;1.0;Si;;
UNILEVER;;286140;73010710511;TAMPONES TAMPAX PEARL REGULAR 8UN 276770 [ 49359 ];1650.0;45.15;2850;3490.0;0.0;1.0;Si;;276770
UNILEVER;;286141;73010710528;TAMPONES TAMPAX PEARL SUPER 8UN 276770 [ 49358 ];1577.0;51.87;2850;3490.0;0.0;1.0;Si;;276770
UNILEVER;;286214;7808304316017;TEDDY DEO AMBIENTAL 400 ML ANTITABACO;831.93;51.52;1500;0.0;0.0;12.0;Si;;
UNILEVER;;286215;7808304316208;TEDDY DEO AMBIENTAL 400 ML BEBE;831.93;51.5;1500;0.0;0.0;12.0;Si;;
UNILEVER;;286212;7808304315973;TEDDY DEO AMBIENTAL 400 ML LAVANDA;831.93;51.5;1500;0.0;0.0;12.0;Si;;
UNILEVER;;286211;7808304315980;TEDDY DEO AMBIENTAL 400 ML VAINILLA;831.93;51.5;1500;0.0;0.0;12.0;Si;;
UNILEVER;;286158;859581006853;VALESINE LIP ROSY LIPS;2610.0;64.85;5120;0.0;0.0;4.0;Si;;
UNILEVER;;286157;859581006860;VASELINE LIP ALOE VERA;2869.0;49.97;5120;0.0;0.0;0.0;Si;;
UNILEVER;STYLING / FIJADORES GEL;286142;7506306207516;VO5 GEL FIJADOR 500GR 291949 [ 40243 ];1840.34;78.63;3990;4790.0;0.0;20.0;Si;;291949
URIAGE;;287001;3661434000515;AGUA TERMAL URIAGE 150 ML;8078.0;51.26;14540;13990.0;0.0;0.0;No;;
URIAGE;;287000;3661434003660;URIAG.MI.DESMAQ.M/G.250M [ 43942 ];6220.0;28.35;9500;14990.0;0.0;0.0;Si;;
URIAGE;;287002;3661434003424;URIAGE  ROSELIANE ANTI ROGESES;14311.0;37.99;23500;0.0;0.0;1.0;No;;
UÚCARE;;288006;8411135006423;LACTOUREA 400 ML;3991.0;29.91;6170;0.0;0.0;0.0;No;;
UÚCARE;;288000;7804667820062;QUITA ESMALTE HERBAL 110 ML [ 52824 ];790.0;38.28;1300;0.0;0.0;0.0;Si;;
UÚCARE;;288007;6936097112842;U CARE TALCO POLVO 100 GR;915.0;102.05;2200;0.0;0.0;21.0;No;;
UÚCARE;;288001;6936097102515;U-CARE TALCO CORP CLASICO 500 GR [ 52820 ];1638.66;76.89;3450;0.0;0.0;21.0;Si;;
UÚCARE;;288002;48155903074;U-CARE TALCO CORP LAVANDA [ 52819 ];1638.66;76.89;3450;0.0;0.0;18.0;Si;;
UÚCARE;;288003;48155903289;U-CARE TALCO CORPORAL MANZ 500 GRS [ 52818 ];1638.66;76.89;3450;0.0;0.0;18.0;Si;;
UÚCARE;;288004;6936097112705;U-CARE TALCO PARA PIES SP 140 GR [ 52822 ];1870.0;52.79;3400;0.0;0.0;0.0;Si;;
UÚCARE;;288005;6936097112873;U-CARE TALCO PVO PIES 200 GRS [ 52821 ];1140.0;135.64;3250;0.0;0.0;12.0;Si;;
VARESE CHILE ( PIERO BUTT;;289000;7804907978812;THE ELEMENT EDP 50 ML;6386.0;31.46;9990;0.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;AEROCAMARAS;290000;171510;AEROCAMARA UNIVERSAL AD/ES SIL.   260997 [ 17141 ];1790.0;93.59;3990;6890.0;0.0;2.0;Si;;260997
VARIOS ACCESORIOS;;290001;7800045001788;ALCOHOL DES.70 1000ML.ELITE  297467 [ 41369 ];2330.0;76.36;4890;0.0;0.0;0.0;Si;;297467
VARIOS ACCESORIOS;;290002;10030172;ALCOHOL DES.70 125ML ELITE [ 40862 ];630.0;46.73;1100;0.0;0.0;1.0;Si;;
VARIOS ACCESORIOS;;290003;10030189;ALCOHOL DES.70 500ML ELITE [ 41166 ];1195.0;127.14;3230;0.0;0.0;2.0;Si;;
VARIOS ACCESORIOS;PRIMEROS AUXILIOS;290004;7790064001633;ALGODON PRENSADO 100GR [ 193 ];610.0;105.26;1490;1590.0;0.0;27.0;Si;;
VARIOS ACCESORIOS;PRIMEROS AUXILIOS;290005;7806130008847;ALGODON PRENSADO 250GR [ 194 ];1550.0;104.52;3950;3690.0;0.0;25.0;Si;;
VARIOS ACCESORIOS;;290048;7804632081153;AMONIO CUATERNARIO  1 L;230.0;1723.16;4990;0.0;0.0;2.0;Si;;
VARIOS ACCESORIOS;;290006;7798026340035;BOTIQUIN PLASTERS [ 37067 ];2677.5;56.58;4990;0.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290007;292002;CHATA ZAPATO PLASTICA [ 9451 ];7435.0;47.35;12900;0.0;0.0;3.0;Si;;
VARIOS ACCESORIOS;;290050;5000000615;COLLAR MASCOTA;100.0;824.37;1100;0.0;0.0;1.0;Si;;
VARIOS ACCESORIOS;SUPLEMENTOS DIETARIOS;290008;78010048;CUAJO PVO.100GR [ 9456 ];3285.0;49.65;5850;3090.0;0.0;3.0;Si;;
VARIOS ACCESORIOS;;290009;78010031;CUAJO PVO.50GR [ 9458 ];1850.0;56.71;3450;2090.0;0.0;1.0;Si;;
VARIOS ACCESORIOS;;290010;7801000260455;CURAPLAST CURITAS RED.100UN. [ 36943 ];1390.0;42.68;2360;0.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290011;41333030104;DURACELL PILA LITIO 2025 [ 50186 ];798.0;57.96;1500;0.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290012;41333030111;DURACELL PILA LITIO 2032 [ 50187 ];798.0;57.96;1500;0.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290061;65673133;EASY MARCARILLA ORANGE INF 3 PLIEGUES C/ELAS;2190.0;50.03;3910;0.0;0.0;1.0;No;;
VARIOS ACCESORIOS;;290056;7800045000729;ELITE QUITA ESMALTE HERBAL 110 ML;600.0;68.07;1200;0.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290055;7805633019213;ESCIBILLA UÑAS;970.0;94.92;2250;1990.0;0.0;1.0;Si;;
VARIOS ACCESORIOS;;290060;65673140;FACTORY MARCARILLA ORANGE INF 3 PLEGES;2190.0;50.03;3910;0.0;0.0;0.0;No;;
VARIOS ACCESORIOS;DESINFECTANTE TOPICO;290013;7801000232346;GERMAGEL J/LIQ.C/VALVULA 1LT. [ 26441 ];3860.0;73.95;7990;0.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290014;7809569900287;GERMAGEL JAB.LIQ.350ML [ 16309 ];1770.0;41.96;2990;3990.0;0.0;4.0;Si;;
VARIOS ACCESORIOS;PRIMEROS AUXILIOS;290015;7804995100621;GUATERO QUEEN 2 LITROS C/FORRO;3990.0;54.86;7950;8990.0;0.0;8.0;Si;;
VARIOS ACCESORIOS;;290063;653981882976;JOCKEY DUENDES NIÑA;3740.0;30.09;5790;0.0;0.0;0.0;No;;
VARIOS ACCESORIOS;;290016;7501080111325;JUST FOR MEN NEGRO [ 9513 ];7160.0;38.49;11800;16490.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290017;7805633018889;LENTE V-POLAK BLACK 2.5 [ 39405 ];3036.5;191.01;5430;6990.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290018;7805633018919;LENTE V-POLAK BLACK ORANGE 2.0 [ 41376 ];1500.0;157.14;4590;6990.0;0.0;1.0;Si;;
VARIOS ACCESORIOS;;290019;7805633018797;LENTE V-POLAK BLUE SILVER 2.0 [ 41377 ];3036.5;50.3;5430;6990.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290020;7805633018803;LENTE V-POLAK BLUE SILVER 2.5 [ 41378 ];3036.5;29.34;5430;6990.0;0.0;1.0;Si;;
VARIOS ACCESORIOS;;290059;6958590309338;LINX SENS SIST MON GLUC;39330.0;44.99;67860;0.0;0.0;1.0;No;;
VARIOS ACCESORIOS;;290064;793969066711;LOVE&LIFE KIDSS TERMOMETRO DIGITAL;14390.0;33.73;22900;0.0;0.0;1.0;Si;;
VARIOS ACCESORIOS;;290021;7809536101051;PARATI TOALLAS U/FINA C/ALAS X 8 [ 32035 ];788.38;17.31;1100;1490.0;0.0;2.0;Si;;
VARIOS ACCESORIOS;;290022;7809536101068;PARATI TOALLAS U/FINA NOCT.C/ALAS X 8 [ 32034 ];1370.0;64.24;2490;1490.0;0.0;12.0;Si;;
VARIOS ACCESORIOS;;290023;7809601111923;PARCHE GEL FRIO 4UD. [ 37291 ];611.0;92.55;1400;1690.0;0.0;3.0;Si;;
VARIOS ACCESORIOS;;290024;65672693;PA¥O CAMPO CLIN ESTERIL 40 X 40 1 UN [ 54051 ];410.0;84.46;900;0.0;0.0;5.0;Si;;
VARIOS ACCESORIOS;;290025;65672785;PA¥O CAMPO CLIN ESTERIL 90 X 90 1 UN [ 54050 ];1380.0;51.63;2490;0.0;0.0;6.0;Si;;
VARIOS ACCESORIOS;ACCESORIOS MEDICOS;290026;7809601104567;PLACA MANDIBULAR ANTIBRUXISMO [ 33037 ];8990.0;74.8;18700;20790.0;0.0;2.0;Si;;
VARIOS ACCESORIOS;ACCESORIOS MEDICOS;290027;7809601104222;PLACA MANDIBULAR ANTIRONQUIDO [ 29693 ];10020.0;42.57;17000;19990.0;0.0;0.0;Si;;
VARIOS ACCESORIOS;;290049;5000000666;PLACA PARA NOMBRE DE MASCOTAS;200.0;173.11;650;0.0;0.0;12.0;Si;;
VARIOS ACCESORIOS;ACCESORIOS MEDICOS;290028;7501159033442;PRESERVATIVO DUREX EXTRA SEGURO X 3 [ 31266 ];1120.0;80.07;2400;0.0;0.0;1.0;Si;;
VARIOS ACCESORIOS;PAÑALES ADULTOS;290029;7809536100719;PRO ACTIVE PA¥AL ADULTO G X 8 UDS [ 32000 ];2950.0;42.43;5000;5190.0;0.0;1.0;Si;;
VARIOS ACCESORIOS;PAÑALES ADULTOS;290030;7809536100726;PROACTIVE CLASSIC M.8UN [ 33928 ];2190.0;22.79;3200;5190.0;0.0;1.0;Si;;
